#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
4255000,8510.000000816215,-205671.55851057114,298.511095827744,233
4260000,8520.000000818252,-205510.21041058435,300.59155957119333,233
4265000,8530.00000082029,-205920.5848545381,301.3552187819129,233
4270000,8540.000000822327,-206320.87279998034,302.5074540822659,233
4275000,8550.000000824364,-205772.58999025845,298.66955612872806,233
4280000,8560.000000826401,-205950.47818658466,297.4443845694962,233
4285000,8570.000000828439,-205535.89582104736,300.21946758771526,232
4290000,8580.000000830476,-205157.78738089837,302.43121470382636,232
4295000,8590.000000832513,-205418.20830244874,295.25660548560467,232
4300000,8600.00000083455,-206089.215955129,302.4372183623021,232
4305000,8610.000000836588,-205675.15011690673,299.20485999286825,232
4310000,8620.000000838625,-205230.70268493332,298.72603112540116,232
4315000,8630.000000840662,-205948.10910965048,301.0536249266829,232
4320000,8640.0000008427,-205910.50287826546,298.96805872789236,231
4325000,8650.000000844737,-205964.5883072219,301.83265119419474,231
4330000,8660.000000846774,-205593.8243941766,303.50805412026267,231
4335000,8670.000000848811,-206263.229037115,301.2385201493052,231
4340000,8680.000000850849,-205881.28002922167,296.41229392964857,231
4345000,8690.000000852886,-205994.2635139086,302.8797766769373,231
4350000,8700.000000854923,-206289.6157701062,304.16637308383815,230
4355000,8710.00000085696,-206134.04012940603,301.0498164944022,230
4360000,8720.000000858998,-206180.21471034118,302.82347754273053,230
4365000,8730.000000861035,-205149.47360682127,300.8820234647904,230
4370000,8740.000000863072,-205203.2206935126,302.7642829401034,230
4375000,8750.00000086511,-206404.18825519492,301.6642842689337,230
4380000,8760.000000867147,-206586.28949215636,295.31002509911207,229
4385000,8770.000000869184,-205733.636356554,302.3466661804104,229
4390000,8780.000000871221,-205856.27523786435,301.42251294204186,229
4395000,8790.000000873259,-205798.73266031605,296.72823373454173,229
4400000,8800.000000875296,-206233.1935982972,301.254692498586,229
4405000,8810.000000877333,-206205.90250550874,296.69023769038057,229
4410000,8820.00000087937,-205151.97879969445,295.66582258051113,229
4415000,8830.000000881408,-205550.1325644838,298.46653646467837,228
4420000,8840.000000883445,-206243.74526282493,299.93109489759235,228
4425000,8850.000000885482,-206130.89512134506,303.2223480327759,228
4430000,8860.00000088752,-205937.41702146514,303.38131575113067,228
4435000,8870.000000889557,-206142.16561927146,299.69797205699786,228
4440000,8880.000000891594,-205241.19158017263,296.8406179993717,228
4445000,8890.000000893631,-205833.5925259604,303.34521011147575,227
4450000,8900.000000895669,-205576.42610300845,295.86749708595056,227
4455000,8910.000000897706,-206235.98827823042,297.11000352118856,227
4460000,8920.000000899743,-206190.3552538253,297.5790934687401,227
4465000,8930.00000090178,-206547.4874882102,297.09885824734187,227
4470000,8940.000000903818,-206066.60189347342,298.71743992900565,227
4475000,8950.000000905855,-206266.81626176683,300.742832259655,227
4480000,8960.000000907892,-205808.0595569593,303.9220886944571,226
4485000,8970.00000090993,-205673.49743348395,299.2519436092615,226
4490000,8980.000000911967,-205762.49433973292,305.5779729419989,226
4495000,8990.000000914004,-205210.55872155062,296.60694803304926,226
4500000,9000.000000916041,-205308.0719957411,294.7882739531352,226
4505000,9010.000000918079,-205659.00069107988,300.95161700168126,226
4510000,9020.000000920116,-206291.23004156642,297.6809213340885,226
4515000,9030.000000922153,-205631.45336209214,300.4352542497611,225
4520000,9040.00000092419,-206039.44741411007,307.80890099091573,225
4525000,9050.000000926228,-206252.50024967035,298.24412813909987,225
4530000,9060.000000928265,-206270.0024305057,302.2418779121522,225
4535000,9070.000000930302,-205205.1516130378,300.7064506396343,225
4540000,9080.00000093234,-205929.18540395272,298.96219334834154,225
4545000,9090.000000934377,-205890.87014188536,298.4508943602341,225
4550000,9100.000000936414,-206156.94279460562,300.34054922528816,224
4555000,9110.000000938451,-206002.23028110282,296.5918899350421,224
4560000,9120.000000940488,-205388.20489930012,297.5341149883608,224
4565000,9130.000000942526,-205685.2219515508,304.05896055142864,224
4570000,9140.000000944563,-206001.9561171421,295.9606169171271,224
4575000,9150.0000009466,-206050.79232133087,304.0792995115163,224
4580000,9160.000000948638,-205429.9510987018,302.5474875993135,224
4585000,9170.000000950675,-204517.17860375613,301.7874048623384,223
4590000,9180.000000952712,-205977.13233680453,299.0279901506378,223
4595000,9190.00000095475,-206116.2213636809,304.61051513266625,223
4600000,9200.000000956787,-205622.81231618684,292.8910916320601,223
4605000,9210.000000958824,-205444.35847424727,303.3741631733278,223
4610000,9220.000000960861,-205850.32423242542,300.91358663979366,223
4615000,9230.000000962898,-205132.32691856287,308.6811028112339,223
4620000,9240.000000964936,-204866.83072322898,301.78159293676964,223
4625000,9250.000000966973,-205836.59984414873,304.4072002052591,222
4630000,9260.00000096901,-206461.94641790353,300.81880653346553,222
4635000,9270.000000971047,-204851.5574498747,298.23505066317244,222
4640000,9280.000000973085,-206774.51260840392,301.1433989641916,222
4645000,9290.000000975122,-206018.82257458474,297.9907594888858,222
4650000,9300.00000097716,-206088.0489819314,302.04923381350363,222
4655000,9310.000000979197,-205927.71346147498,300.1957639028326,222
4660000,9320.000000981234,-205556.4045856517,296.28240353909933,221
4665000,9330.000000983271,-205028.65649089008,298.7023121337212,221
4670000,9340.000000985308,-206123.84911068808,297.1125486252126,221
4675000,9350.000000987346,-205163.33720183,300.7434983453129,221
4680000,9360.000000989383,-205700.85724374535,297.66582452884643,221
4685000,9370.00000099142,-206485.65273128706,298.75297304637803,221
4690000,9380.000000993457,-205945.71784124547,302.38730162843154,221
4695000,9390.000000995495,-205688.00054347515,303.4247293336944,221
4700000,9400.000000997532,-205949.04945623898,297.95089274461105,220
4705000,9410.00000099957,-205664.94594841462,295.1629873372557,220
4710000,9420.000001001607,-206810.1867243367,299.70845418998584,220
4715000,9430.000001003644,-206216.21317688085,298.8843486242221,220
4720000,9440.000001005681,-205954.46163162682,301.53984205227454,220
4725000,9450.000001007718,-205179.39690932527,299.47180337046717,220
4730000,9460.000001009756,-204896.1914030182,303.3031022573861,220
4735000,9470.000001011793,-206125.22547744855,297.46934085462726,220
4740000,9480.00000101383,-206371.98800911347,301.2276135860922,219
4745000,9490.000001015867,-205468.56799951172,296.7874531236819,219
4750000,9500.000001017905,-206280.43882867473,298.54814158821944,219
4755000,9510.000001019942,-205202.89458235598,299.051307787472,219
4760000,9520.00000102198,-205681.72280425963,300.11594641879174,219
4765000,9530.000001024016,-205667.29984924197,300.4423405558383,219
4770000,9540.000001026054,-206322.28898663924,302.869875230855,219
4775000,9550.000001028091,-206076.686916281,300.5676324052142,219
4780000,9560.000001030128,-206094.58548691624,299.3653134051784,218
4785000,9570.000001032166,-206600.66569408297,297.61302626933565,218
4790000,9580.000001034203,-205492.89330350806,303.45303911436184,218
4795000,9590.00000103624,-206386.0464981991,299.45118272136864,218
4800000,9600.000001038277,-205394.251324228,296.2933317738882,218
4805000,9610.000001040315,-206428.58314460644,301.00052649282765,218
4810000,9620.000001042352,-206372.0427989174,298.41647310696163,218
4815000,9630.00000104439,-205062.58413529757,298.4599755538385,218
4820000,9640.000001046426,-204804.2923104805,296.72384723101555,218
4825000,9650.000001048464,-205577.36266800424,300.5782953925914,218
4830000,9660.000001050501,-205708.34923577914,302.08410109645195,218
4835000,9670.000001052538,-204907.5963862755,298.42484669590607,217
4840000,9680.000001054575,-205741.1299812859,299.82907983039536,217
4845000,9690.000001056613,-206312.8571061074,298.943244289328,217
4850000,9700.00000105865,-205500.9868183867,298.4790379610729,217
4855000,9710.000001060687,-206081.36744428845,305.217681624505,217
4860000,9720.000001062725,-205842.2788720189,298.3031152616666,217
4865000,9730.000001064762,-206407.2706090575,300.5796492680672,217
4870000,9740.000001066799,-205775.7115106939,303.1328668012988,217
4875000,9750.000001068836,-206046.82173867244,305.5981349099031,217
4880000,9760.000001070874,-205798.96095313434,299.3867967453544,216
4885000,9770.00000107291,-205890.80677837285,302.1436866115584,216
4890000,9780.000001074948,-206110.17982987454,301.6994042606272,216
4895000,9790.000001076985,-206377.84575113212,296.85520919016363,216
4900000,9800.000001079023,-206035.81257583597,300.8650804267424,216
4905000,9810.00000108106,-205938.10839791363,302.80628062260047,216
4910000,9820.000001083097,-205698.01769544696,302.41014645610784,216
4915000,9830.000001085134,-205107.51590740087,300.5689446984037,216
4920000,9840.000001087172,-205682.9963183388,302.9607307750888,216
4925000,9850.000001089209,-206566.11899464624,302.9855394105242,215
4930000,9860.000001091246,-205927.7323512124,297.43783290791794,215
4935000,9870.000001093284,-205614.37140465004,301.3536750300808,215
4940000,9880.00000109532,-205923.5692406278,300.2921046116385,215
4945000,9890.000001097358,-206424.89988812793,301.94339537919,215
4950000,9900.000001099395,-205456.94017103792,301.9217589043408,215
4955000,9910.000001101433,-205829.02091332013,300.5612710445548,215
4960000,9920.00000110347,-206126.52102915128,301.5760454654891,215
4965000,9930.000001105507,-205372.630894784,297.7892958148483,215
4970000,9940.000001107544,-206241.31692608492,302.5167819948516,215
4975000,9950.000001109582,-205853.76762227633,300.2023055841727,214
4980000,9960.000001111619,-206484.86237552436,298.9262249300189,214
4985000,9970.000001113656,-205782.06352832587,300.98816772700565,214
4990000,9980.000001115694,-205172.40044346068,295.4879316505177,214
4995000,9990.00000111773,-205400.406283212,297.71157752054967,214
5000000,10000.000001119768,-205890.54224709095,302.57637247074456,214
5005000,10010.000001121805,-205739.60422982625,300.7364189899799,214
5010000,10020.000001123843,-204718.3986580479,309.38163444729827,214
5015000,10030.00000112588,-204781.06526530883,296.4635553487619,214
5020000,10040.000001127917,-205421.8295795566,298.53266368570735,213
5025000,10050.000001129954,-206788.4634659032,302.8837330664518,213
5030000,10060.000001131992,-206150.3729580032,297.9195368667809,213
5035000,10070.000001134029,-206377.61866003682,302.53913345427196,213
5040000,10080.000001136066,-205842.31668135442,297.6614525337151,213
5045000,10090.000001138103,-206031.37544797105,297.7986888588515,213
5050000,10100.00000114014,-205984.08983281138,301.7958660789182,213
5055000,10110.000001142178,-206321.29609260208,303.13295510636294,213
5060000,10120.000001144215,-205781.24648804753,304.95396363401943,213
5065000,10130.000001146253,-206263.75948006485,302.6920039093047,213
5070000,10140.00000114829,-205904.06157523906,300.12588506445405,212
5075000,10150.000001150327,-205848.06981389225,300.6271713659445,212
5080000,10160.000001152364,-205555.9632198976,305.23180403400426,212
5085000,10170.000001154402,-205656.78496737417,304.23720910729566,212
5090000,10180.000001156439,-205791.360204653,302.36013024797955,212
5095000,10190.000001158476,-206621.8511255146,302.26630974625243,212
5100000,10200.000001160513,-205629.7262867419,301.3247219179603,212
5105000,10210.00000116255,-206269.17297518032,300.21334803387583,212
5110000,10220.000001164588,-205801.44694789068,300.6882277538836,212
5115000,10230.000001166625,-205275.1622506664,296.17048539857126,212
5120000,10240.000001168662,-205451.86891482444,299.829349967607,211
5125000,10250.0000011707,-205503.23923692037,302.7132204785649,211
5130000,10260.000001172737,-205940.0817805184,298.2862435865583,211
5135000,10270.000001174774,-206084.13113435684,301.5000511089764,211
5140000,10280.000001176812,-205498.89922841405,299.1231726954875,211
5145000,10290.000001178849,-205340.778568735,299.9934870398093,211
5150000,10300.000001180886,-205281.76318132365,304.2118973470994,211
5155000,10310.000001182923,-205999.05828690017,299.75064954130846,211
5160000,10320.00000118496,-205496.72660201567,303.5923901951963,211
5165000,10330.000001186998,-206671.73246471095,292.5334232649003,211
5170000,10340.000001189035,-206058.39412276458,300.8355062683313,211
5175000,10350.000001191072,-206101.8608433524,299.4537642782021,210
5180000,10360.00000119311,-206375.49493041018,302.09018733261007,210
5185000,10370.000001195147,-207137.88924644515,300.2278850948849,210
5190000,10380.000001197184,-205955.75501698686,301.39152450599164,210
5195000,10390.000001199222,-206335.56292002066,302.6127964736991,210
5200000,10400.000001201259,-205135.05843525066,300.60543233822534,210
5205000,10410.000001203296,-205632.67474687053,305.7950460643112,210
5210000,10420.000001205333,-205204.12965082028,308.52503700475006,210
5215000,10430.00000120737,-205683.2969280749,301.76758345687085,210
5220000,10440.000001209408,-206231.75459000806,299.3261738951981,210
5225000,10450.000001211445,-206351.46447687852,305.2172364324226,209
5230000,10460.000001213482,-205988.08431135933,303.9822514244141,209
5235000,10470.00000121552,-206405.92939319462,297.8674774224002,209
5240000,10480.000001217557,-205793.09641209722,299.2647838239046,209
5245000,10490.000001219594,-205250.66176135652,295.01273187861585,209
5250000,10500.000001221631,-205723.52854213165,300.71491265803627,209
5255000,10510.000001223669,-205327.22505269467,298.2423143195507,209
5260000,10520.000001225706,-205714.364920564,299.71184672552755,209
5265000,10530.000001227743,-206280.29582723207,298.55702641062334,209
5270000,10540.00000122978,-206410.14208281995,300.0742579081396,209
5275000,10550.000001231818,-205727.8264049699,303.4652408263243,209
5280000,10560.000001233855,-205511.2843888395,296.0084433189191,208
5285000,10570.000001235892,-205900.59106088663,296.872433024429,208
5290000,10580.00000123793,-204949.85173014493,303.35723705489744,208
5295000,10590.000001239967,-205175.76365046413,300.37196949338176,208
5300000,10600.000001242004,-205852.96041670768,302.9510121389413,208
5305000,10610.000001244041,-204921.6403168959,296.6240180277142,208
5310000,10620.000001246079,-206101.42687171232,298.52188919669345,208
5315000,10630.000001248116,-206032.00163791364,301.1445096711337,208
5320000,10640.000001250153,-206275.49158355326,303.1504115245472,208
5325000,10650.00000125219,-205063.5047894481,303.0065861760338,208
5330000,10660.000001254228,-205865.43527664582,303.0114372219826,208
5335000,10670.000001256265,-205601.19645025663,294.6158993578954,208
5340000,10680.000001258302,-205602.35270375235,298.8011445538544,208
5345000,10690.00000126034,-205285.88681500242,304.0944219799051,208
5350000,10700.000001262377,-205899.23276869813,303.427325345233,207
5355000,10710.000001264414,-206135.53834733076,298.17039866425586,207
5360000,10720.000001266451,-205131.07141926629,296.6727609982499,207
5365000,10730.000001268489,-206259.1852439649,298.4467146319264,207
5370000,10740.000001270526,-206499.96721053927,301.35702651179224,207
5375000,10750.000001272563,-205508.9076142417,297.30856260199994,207
5380000,10760.0000012746,-206225.05317225168,301.3661559499224,207
5385000,10770.000001276638,-206685.4265185789,300.6274201632103,207
5390000,10780.000001278675,-206492.94465404667,298.70570203721735,207
5395000,10790.000001280712,-206641.49009682215,302.30486594348673,207
5400000,10800.00000128275,-205417.2403699048,295.07947882058596,207
5405000,10810.000001284787,-205048.21012393595,302.17771671783214,207
5410000,10820.000001286824,-205652.66616236302,304.03420854583965,206
5415000,10830.000001288861,-205868.4102248284,305.5219335513842,206
5420000,10840.000001290899,-205671.8457584132,303.83053580098937,206
5425000,10850.000001292936,-205871.54525947152,300.27650931036356,206
5430000,10860.000001294973,-206536.27622380026,303.0808297123175,206
5435000,10870.00000129701,-205112.1444693606,303.68635908295767,206
5440000,10880.000001299048,-204519.2640074687,302.1797156229796,206
5445000,10890.000001301085,-206794.71829772997,298.06768646683946,206
5450000,10900.000001303122,-205683.2381439996,306.09505088118266,206
5455000,10910.00000130516,-205711.62288516143,303.2528498082387,206
5460000,10920.000001307197,-205513.7745952888,300.470462550437,205
5465000,10930.000001309234,-206019.93002150615,305.19074644993134,205
5470000,10940.000001311271,-205918.4939492084,300.6332176022494,205
5475000,10950.000001313309,-205627.52871764742,297.89298444289904,205
5480000,10960.000001315346,-205722.72874347656,299.6022448105595,205
5485000,10970.000001317383,-205401.93373164826,302.04200540068575,205
5490000,10980.00000131942,-205415.87206587545,294.4303141834872,205
5495000,10990.000001321458,-205089.53075655783,302.0331606190659,205
5500000,11000.000001323495,-205531.6612303917,296.4814963285964,205
5505000,11010.000001325532,-206055.22501030413,304.4446345896904,205
5510000,11020.00000132757,-205970.27792641148,299.05808829793637,205
5515000,11030.000001329607,-206245.81636626576,300.1145549883174,204
5520000,11040.000001331644,-205407.60824173386,298.36928209997245,204
5525000,11050.000001333681,-205907.14789834176,304.4698144401227,204
5530000,11060.000001335718,-205796.68021636002,298.3189981537997,204
5535000,11070.000001337756,-206056.53021945385,302.05969736776126,204
5540000,11080.000001339793,-205991.87789383717,299.87700318350744,204
5545000,11090.00000134183,-205252.82920903584,301.7561909230256,204
5550000,11100.000001343868,-205523.20072942367,301.0392930222715,204
5555000,11110.000001345905,-206165.42025524948,296.2699440537862,204
5560000,11120.000001347942,-206014.16858864832,300.6874217542976,204
5565000,11130.00000134998,-206155.9988078893,300.515053535894,204
5570000,11140.000001352017,-206323.11227651546,300.82683860741076,204
5575000,11150.000001354054,-205514.72815438383,301.0520264963733,203
5580000,11160.000001356091,-206189.74982464488,298.0596491846373,203
5585000,11170.000001358128,-205631.13761789002,303.3135893751046,203
5590000,11180.000001360166,-206539.44722067332,302.808824948754,203
5595000,11190.000001362203,-206096.40406406822,296.1978432045362,203
5600000,11200.00000136424,-206293.55476703658,304.06611938468063,203
5605000,11210.000001366278,-206019.17479501036,297.21381910769793,203
5610000,11220.000001368315,-206457.16324478143,299.42547776446145,203
5615000,11230.000001370352,-205961.04005145887,302.612316362557,203
5620000,11240.00000137239,-205956.90783552302,300.2182821719772,203
5625000,11250.000001374427,-205561.76379144983,302.31518412101354,203
5630000,11260.000001376464,-205987.57715777273,300.7750673331862,203
5635000,11270.000001378501,-205939.444493316,297.0041893997128,202
5640000,11280.000001380538,-205920.15697648446,296.8405960138952,202
5645000,11290.000001382576,-206792.8234992259,299.1334476263238,202
5650000,11300.000001384613,-206370.2065708245,295.9680605328459,202
5655000,11310.00000138665,-205783.52967356588,296.35041170125623,202
5660000,11320.000001388687,-205218.48727513256,301.9777933378,202
5665000,11330.000001390725,-206370.53824195208,303.4505002654951,202
5670000,11340.000001392762,-205860.10463058145,300.3698103585234,202
5675000,11350.0000013948,-205447.746545173,297.57540610419375,202
5680000,11360.000001396837,-206157.23178508156,301.79737729371965,202
5685000,11370.000001398874,-206258.99260127614,302.91890341076356,202
5690000,11380.000001400911,-206080.69903538295,302.8136094734805,202
5695000,11390.000001402948,-206607.9795529819,301.86821471685977,202
5700000,11400.000001404986,-205233.482202778,299.17796807814955,201
5705000,11410.000001407023,-206663.4184504688,301.2078100013662,201
5710000,11420.00000140906,-206042.84470191645,300.217014597599,201
5715000,11430.000001411097,-205243.2718268676,297.93852472575634,201
5720000,11440.000001413135,-205303.94590340636,304.804326034725,201
5725000,11450.000001415172,-205805.19704930403,299.33120072169385,201
5730000,11460.00000141721,-205062.80298862513,306.6378833025297,201
5735000,11470.000001419246,-205084.60348376946,301.66892701922336,201
5740000,11480.000001421284,-206320.21395731345,301.0279459184368,201
5745000,11490.000001423321,-205801.18082873162,300.5635404145988,201
5750000,11500.000001425358,-205310.93092853273,300.32680154073716,201
5755000,11510.000001427396,-206152.12294760917,301.3618299227184,201
5760000,11520.000001429433,-206123.9722904825,297.84444843849826,201
5765000,11530.00000143147,-205465.57257431233,301.77937713187373,200
5770000,11540.000001433507,-205966.5442288015,297.4366674532994,200
5775000,11550.000001435545,-206136.10405507998,300.99969529989687,200
5780000,11560.000001437582,-205907.556869274,302.0304881624682,200
5785000,11570.00000143962,-206397.6767536773,303.8642690526559,200
5790000,11580.000001441656,-206001.5168165086,300.03700494667527,200
5795000,11590.000001443694,-205973.6297378908,296.640613886068,200
5800000,11600.000001445731,-205834.11103765143,299.00332989398885,200
5805000,11610.000001447768,-205991.00058546814,301.1515550336751,200
5810000,11620.000001449805,-205392.92510439805,305.08533339662057,200
5815000,11630.000001451843,-206228.05383982882,299.9169660294024,200
5820000,11640.00000145388,-206146.13538394833,297.1316659807658,200
5825000,11650.000001455917,-205893.47208673088,304.67460925335894,200
5830000,11660.000001457955,-206026.84402742016,303.6026603405012,200
5835000,11670.000001459992,-205200.6343657613,300.17553350532705,200
5840000,11680.00000146203,-205249.26746765734,299.39473545846926,200
5845000,11690.000001464066,-205838.2572993012,301.18711744748686,199
5850000,11700.000001466104,-206108.49013241276,298.3234016957924,199
5855000,11710.00000146814,-205096.45170026738,299.3804055113463,199
5860000,11720.000001470178,-206175.19675933546,302.2697167807902,199
5865000,11730.000001472215,-205467.9079059097,301.885573826251,199
5870000,11740.000001474253,-206847.55742001813,300.7707825471729,199
5875000,11750.00000147629,-206239.87045753235,301.22614757663706,199
5880000,11760.000001478327,-205628.59161891264,301.2681885029354,199
5885000,11770.000001480365,-205957.58804551954,296.1948807283534,199
5890000,11780.000001482402,-206182.66169555124,293.7361885823699,199
5895000,11790.000001484439,-205819.8099671125,298.3310487181739,199
5900000,11800.000001486476,-205768.63239440683,300.0347650129568,199
5905000,11810.000001488514,-205754.13278236415,298.16427386545337,199
5910000,11820.00000149055,-205888.67412737512,295.41657323209347,198
5915000,11830.000001492588,-205961.35220617033,301.2166604314465,198
5920000,11840.000001494625,-205948.50930888974,294.9331183327086,198
5925000,11850.000001496663,-206249.1964084301,299.3168044604979,198
5930000,11860.0000014987,-205482.45676928724,304.15490124061046,198
5935000,11870.000001500737,-206120.17139775585,304.9007630784099,198
5940000,11880.000001502774,-206253.34363639064,300.21997227829695,198
5945000,11890.000001504812,-205887.00889628625,303.4729046221371,198
5950000,11900.000001506849,-206698.5867669154,294.7118070974072,198
5955000,11910.000001508886,-206271.65030579292,303.6171220763958,198
5960000,11920.000001510924,-204982.8890838042,303.4943921576326,198
5965000,11930.00000151296,-205570.55200046406,306.93880510086336,198
5970000,11940.000001514998,-205466.59464139293,299.0567839120255,198
5975000,11950.000001517035,-206293.2092940237,302.00219693401624,198
5980000,11960.000001519073,-206101.5610280931,297.83372134345825,197
5985000,11970.00000152111,-205927.60704063147,297.34034686616246,197
5990000,11980.000001523147,-205824.01369814377,295.6027243286191,197
5995000,11990.000001525184,-205703.5966628556,307.7487420650432,197
6000000,12000.000001527222,-205958.31896925857,302.84471049296525,197
6005000,12010.000001529259,-205501.3265911825,300.56868162209275,197
6010000,12020.000001531296,-207109.8561124123,302.3488010865418,197
6015000,12030.000001533333,-206079.83749837114,298.4463352265845,197
6020000,12040.00000153537,-206008.99082330673,299.3813064427838,197
6025000,12050.000001537408,-205081.0301005774,298.4124429011911,197
6030000,12060.000001539445,-205630.30633005127,298.49760606733525,197
6035000,12070.000001541483,-206557.70933712705,300.58830334969025,197
6040000,12080.00000154352,-205321.01880373934,301.1053371273807,197
6045000,12090.000001545557,-206191.25477324123,297.16218514350516,197
6050000,12100.000001547594,-205530.32954839338,304.66672736292935,196
6055000,12110.000001549632,-205715.98157325573,302.82711905818593,196
6060000,12120.000001551669,-205440.03551341104,297.5614845800983,196
6065000,12130.000001553706,-205412.05457223102,301.91107958114253,196
6070000,12140.000001555743,-205822.40307015018,297.7394329340285,196
6075000,12150.00000155778,-206087.07848337106,300.5207899801929,196
6080000,12160.000001559818,-205579.94091468304,301.93126679567683,196
6085000,12170.000001561855,-205420.4362160723,300.1537934770679,196
6090000,12180.000001563893,-205279.4468551241,299.4497739135351,196
6095000,12190.00000156593,-206265.88688757655,304.7674957050452,196
6100000,12200.000001567967,-205423.95779512066,302.3256154397938,196
6105000,12210.000001570004,-205987.09724846995,302.0877561484196,196
6110000,12220.000001572042,-205484.59152601496,297.319508808195,196
6115000,12230.000001574079,-205781.38700218312,299.46163026429133,196
6120000,12240.000001576116,-206282.6344168469,298.36341421264325,196
6125000,12250.000001578153,-206202.61460133386,305.3563952210843,195
6130000,12260.00000158019,-206347.02877984638,301.12813156786063,195
6135000,12270.000001582228,-205642.51262931444,298.0910185550357,195
6140000,12280.000001584265,-205436.27790974767,301.65183895461604,195
6145000,12290.000001586302,-205915.41309683945,297.5409274165113,195
6150000,12300.00000158834,-205888.7228273932,298.83578127830634,195
6155000,12310.000001590377,-205930.12524241058,291.67065978973835,195
6160000,12320.000001592414,-205694.6513472665,298.85186083955205,195
6165000,12330.000001594452,-205499.3839556591,303.63734518644236,195
6170000,12340.000001596489,-206604.67003702023,300.7369439074958,195
6175000,12350.000001598526,-206116.78703871171,301.54391998907107,195
6180000,12360.000001600563,-206667.07381378976,298.9064120120937,195
6185000,12370.0000016026,-205630.0490931205,302.0422339348035,195
6190000,12380.000001604638,-205842.89192225994,305.03615983605715,195
6195000,12390.000001606675,-205841.1507722739,299.23608489944854,195
6200000,12400.000001608712,-206394.71062836307,298.6665084390147,194
6205000,12410.00000161075,-206212.9516165225,295.56606918089795,194
6210000,12420.000001612787,-206200.91706987447,303.7269550325415,194
6215000,12430.000001614824,-205452.06303340488,301.1569541256982,194
6220000,12440.000001616861,-205747.36560811708,304.4094239869113,194
6225000,12450.000001618899,-205994.06832913787,301.5442626773414,194
6230000,12460.000001620936,-205211.60853707814,293.85757025950596,194
6235000,12470.000001622973,-205123.8856367605,299.84751086143024,194
6240000,12480.00000162501,-205863.2573923932,299.359639731675,194
6245000,12490.000001627048,-205448.3486161324,297.9681727296134,194
6250000,12500.000001629085,-206486.39182424243,301.29907433551045,194
6255000,12510.000001631122,-206257.504974026,303.5802111294002,194
6260000,12520.00000163316,-205704.57480590686,304.4371566645299,194
6265000,12530.000001635197,-205805.78491600906,300.20434499419423,194
6270000,12540.000001637234,-205190.12481033453,299.4534851032699,194
6275000,12550.000001639271,-205799.92353514954,295.80389308123983,194
6280000,12560.000001641309,-206140.02157773997,301.8375433873806,193
6285000,12570.000001643346,-206051.61700710806,299.27520464413465,193
6290000,12580.000001645383,-205627.5717351709,301.83256337344676,193
6295000,12590.00000164742,-205978.8953894273,296.702939790086,193
6300000,12600.000001649458,-205599.26375111006,298.2318640491468,193
6305000,12610.000001651495,-206219.63396983081,297.92141876115903,193
6310000,12620.000001653532,-206125.5249647,299.47630259522253,193
6315000,12630.00000165557,-205922.83494221116,298.7683328693379,193
6320000,12640.000001657607,-205925.3520678986,294.0153764736173,193
6325000,12650.000001659644,-206137.29882692057,299.4414338969516,193
6330000,12660.000001661681,-206237.85642268718,299.5186575925887,193
6335000,12670.000001663719,-205801.61478409357,302.48851022659915,193
6340000,12680.000001665756,-205675.78891940322,303.7983261939577,193
6345000,12690.000001667793,-206091.09566006484,299.4436546625595,193
6350000,12700.00000166983,-205745.8967971746,298.9213035850006,193
6355000,12710.000001671868,-205539.62195521244,302.5295909137474,193
6360000,12720.000001673905,-205434.72398986388,299.29179606412106,193
6365000,12730.000001675942,-205256.01308608905,298.6895252933476,192
6370000,12740.00000167798,-206075.65985729138,301.7659451341777,192
6375000,12750.000001680017,-205853.03183663113,296.7082718237819,192
6380000,12760.000001682054,-205612.05659457739,297.15749694084514,192
6385000,12770.000001684091,-205341.85098218825,297.4209073880929,192
6390000,12780.000001686129,-205567.0189943203,301.6488218285629,192
6395000,12790.000001688166,-205399.6451865523,300.2898096906062,192
6400000,12800.000001690203,-205549.98386453663,300.26652101056635,192
6405000,12810.00000169224,-205444.170421771,304.19973807456836,192
6410000,12820.000001694278,-205460.4156804171,299.4001898759111,192
6415000,12830.000001696315,-206082.78342925617,299.8325078457201,192
6420000,12840.000001698352,-206577.344034269,302.6349374877475,192
6425000,12850.00000170039,-204949.71443267365,299.13294325810335,192
6430000,12860.000001702427,-206079.02009649016,296.7658127808237,192
6435000,12870.000001704464,-206508.7878319188,298.2493969092329,192
6440000,12880.000001706501,-206732.03164714808,301.8876326014861,192
6445000,12890.000001708539,-206013.22577159328,295.86360480219395,192
6450000,12900.000001710576,-205796.932490655,298.3119245865405,191
6455000,12910.000001712613,-205954.9566054691,295.52949490391967,191
6460000,12920.00000171465,-206599.99995400372,298.5663694074706,191
6465000,12930.000001716688,-205335.08840381075,297.24683391821986,191
6470000,12940.000001718725,-205914.00378613523,299.3682021636594,191
6475000,12950.000001720762,-205412.38975432562,300.5938038389338,191
6480000,12960.0000017228,-205804.64648354123,299.4905912520547,191
6485000,12970.000001724837,-205676.64126050193,302.4226937152002,191
6490000,12980.000001726874,-205597.7273687753,305.6425043700158,191
6495000,12990.000001728911,-205346.74908234703,304.4161226573154,191
6500000,13000.000001730948,-206112.4105260194,294.41383742279714,191
6505000,13010.000001732986,-205526.64431833045,305.6810469221139,191
